network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T11:00:00Z,2.34,4.06,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T11:00:00Z,1.799,5.75,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T11:00:00Z,2.42,2.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T11:02:00Z,2.997,2.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T11:05:00Z,2.473,4.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T11:07:00Z,1.915,6.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T11:10:00Z,1.433,6.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T11:12:00Z,0.946,6.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T11:14:00Z,0.439,6.83,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T11:30:00Z,2.025,0.65,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T11:30:00Z,2.247,5.4,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T11:30:00Z,6.606,4.59,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T11:30:00Z,4.505,3.07,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T11:30:00Z,3.669,3.89,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T12:00:00Z,2.048,0.58,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T12:00:00Z,2.291,5.45,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T12:00:00Z,6.846,4.86,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T12:00:00Z,4.553,3.24,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T12:00:00Z,3.697,3.92,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T12:00:00Z,1.75,4.39,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T12:00:00Z,2.18,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T12:00:00Z,2.324,3.59,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T12:00:00Z,1.81,5.57,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T12:00:00Z,2.389,2.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T12:02:00Z,3.044,2.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T12:05:00Z,2.442,4.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T12:07:00Z,1.951,6.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T12:10:00Z,1.457,6.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T12:12:00Z,0.965,6.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T12:14:00Z,0.48,6.83,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T12:30:00Z,2.069,0.59,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T12:30:00Z,2.35,5.5,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T12:30:00Z,6.962,4.94,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T12:30:00Z,4.607,3.64,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T12:30:00Z,3.74,3.8,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T13:00:00Z,2.11,0.56,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T13:00:00Z,2.367,5.65,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T13:00:00Z,6.944,4.9,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T13:00:00Z,4.655,4.4,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T13:00:00Z,3.863,3.55,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T13:00:00Z,1.8,3.8,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T13:00:00Z,2.21,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T13:00:00Z,2.364,3.84,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T13:00:00Z,1.871,5.56,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T13:00:00Z,2.369,1.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T13:02:00Z,3.05,2.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T13:05:00Z,2.407,3.68,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T13:07:00Z,2.076,4.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T13:10:00Z,1.594,6.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T13:13:00Z,1.045,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T13:15:00Z,0.563,6.95,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T13:30:00Z,2.135,0.52,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T13:30:00Z,2.378,5.71,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T13:30:00Z,7.08,4.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T13:30:00Z,4.671,5.1,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T13:30:00Z,3.992,3.63,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T14:00:00Z,2.141,0.66,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T14:00:00Z,2.402,5.69,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T14:00:00Z,7.18,4.89,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T14:00:00Z,4.674,5.29,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T14:00:00Z,4.126,3.36,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T14:00:00Z,1.92,4.24,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T14:00:00Z,2.31,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T14:00:00Z,2.45,3.41,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T14:00:00Z,1.954,5.61,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T14:00:00Z,2.35,1.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T14:02:00Z,3.037,2.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T14:05:00Z,2.453,4.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T14:07:00Z,1.934,6.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T14:10:00Z,1.409,6.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T14:12:00Z,1.057,6.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T14:15:00Z,0.574,7.02,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T14:30:00Z,2.163,0.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T14:30:00Z,2.428,5.68,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T14:30:00Z,7.27,5.3,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T14:30:00Z,4.68,5.49,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T14:30:00Z,4.269,3.29,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T15:00:00Z,2.179,0.42,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T15:00:00Z,2.448,5.75,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T15:00:00Z,7.29,5.23,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T15:00:00Z,4.686,5.48,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T15:00:00Z,4.295,3.16,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T15:00:00Z,2.065,5.35,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T15:00:00Z,2.45,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T15:00:00Z,2.56,4.21,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T15:00:00Z,2.059,5.79,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T15:00:00Z,2.377,3.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T15:02:00Z,3.084,3.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T15:05:00Z,2.414,3.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T15:07:00Z,2.062,5.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T15:10:00Z,1.562,6.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T15:13:00Z,1.056,7.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T15:15:00Z,0.564,7.13,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T15:30:00Z,2.206,0.45,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T15:30:00Z,2.447,5.72,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T15:30:00Z,7.26,5.49,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T15:30:00Z,4.692,5.43,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T15:30:00Z,4.358,3.92,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T16:00:00Z,2.213,0.51,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T16:00:00Z,2.458,5.94,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T16:00:00Z,7.29,5.53,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T16:00:00Z,4.682,5.35,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T16:00:00Z,4.491,3.45,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T16:00:00Z,2.156,5.67,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T16:00:00Z,2.558,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T16:00:00Z,2.636,5.07,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T16:00:00Z,2.156,6.08,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T16:00:00Z,2.45,4.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T16:03:00Z,2.951,4.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T16:05:00Z,2.597,4.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T16:08:00Z,2.076,5.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T16:10:00Z,1.56,7.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T16:13:00Z,0.963,7.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T16:15:00Z,0.403,7.29,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T16:30:00Z,2.22,0.53,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T16:30:00Z,2.46,6.04,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T16:30:00Z,7.29,5.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T16:30:00Z,4.677,5.55,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T16:30:00Z,4.617,3.68,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T17:00:00Z,2.217,0.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T17:00:00Z,2.459,6.13,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T17:00:00Z,7.25,5.79,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T17:00:00Z,4.658,5.32,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T17:00:00Z,4.654,4.62,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T17:00:00Z,2.2,5.62,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T17:00:00Z,2.609,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T17:00:00Z,2.68,5.47,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T17:00:00Z,2.208,6.27,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T17:00:00Z,2.51,4.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T17:02:00Z,3.104,4.39,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T17:05:00Z,2.596,4.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T17:08:00Z,2.061,6.7,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T17:10:00Z,1.383,7.68,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T17:13:00Z,1.091,7.74,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T17:15:00Z,0.386,7.62,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T17:30:00Z,2.205,0.62,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T17:30:00Z,2.443,6.14,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T17:30:00Z,7.13,6.08,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T17:30:00Z,4.636,5.39,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T17:30:00Z,4.632,4.33,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T18:00:00Z,2.194,0.46,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T18:00:00Z,2.418,6.35,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T18:00:00Z,7.18,6.02,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T18:00:00Z,4.608,5.41,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T18:00:00Z,4.627,3.63,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T18:00:00Z,2.202,5.68,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T18:00:00Z,2.595,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T18:00:00Z,2.705,5.67,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T18:00:00Z,2.171,6.16,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T18:00:00Z,2.57,3.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T18:03:00Z,2.936,5.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T18:05:00Z,2.571,5.44,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T18:08:00Z,2.051,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T18:10:00Z,1.541,7.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T18:13:00Z,0.953,8.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T18:15:00Z,0.405,7.79,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T18:30:00Z,2.168,0.54,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T18:30:00Z,2.4,2.66,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T18:30:00Z,7.09,6.28,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T18:30:00Z,4.578,5.51,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T18:30:00Z,4.679,4.02,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T19:00:00Z,2.129,0.61,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T19:00:00Z,2.38,3.91,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T19:00:00Z,6.946,6.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T19:00:00Z,4.542,5.5,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T19:00:00Z,4.639,3.57,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T19:00:00Z,2.11,6.8,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T19:00:00Z,2.507,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T19:00:00Z,2.679,5.95,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T19:00:00Z,2.081,6.65,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T19:00:00Z,2.63,2.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T19:03:00Z,2.942,4.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T19:05:00Z,2.597,5.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T19:08:00Z,2.091,6.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T19:11:00Z,1.418,8.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T19:13:00Z,0.868,7.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T19:15:00Z,0.581,7.87,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T19:30:00Z,2.091,0.53,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T19:30:00Z,2.341,5.88,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T19:30:00Z,6.823,6.84,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T19:30:00Z,4.494,5.44,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T19:30:00Z,4.622,4.09,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T20:00:00Z,2.041,0.77,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T20:00:00Z,2.299,5.76,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T20:00:00Z,6.759,6.81,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T20:00:00Z,4.449,5.39,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T20:00:00Z,4.574,5.52,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T20:00:00Z,1.929,6.86,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T20:00:00Z,2.378,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T20:00:00Z,2.551,6.12,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T20:00:00Z,1.962,7.17,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T20:00:00Z,2.671,4.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T20:02:00Z,3.075,4.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T20:05:00Z,2.588,5.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T20:08:00Z,2.077,6.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T20:10:00Z,1.578,7.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T20:13:00Z,1.066,7.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T20:16:00Z,0.461,8.05,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T20:30:00Z,1.995,0.65,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T20:30:00Z,2.257,5.8,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T20:30:00Z,6.61,6.73,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T20:30:00Z,4.406,5.51,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T20:30:00Z,4.538,6.95,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T21:00:00Z,1.957,0.75,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T21:00:00Z,2.216,5.89,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T21:00:00Z,6.395,6.77,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T21:00:00Z,4.364,6.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T21:00:00Z,4.524,6.93,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T21:00:00Z,1.738,6.76,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T21:00:00Z,2.203,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T21:00:00Z,2.418,6.14,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T21:00:00Z,1.822,7.56,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T21:00:00Z,2.671,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T21:02:00Z,3.092,4.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T21:05:00Z,2.461,5.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T21:08:00Z,1.926,6.29,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T21:10:00Z,1.428,7.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T21:13:00Z,1.163,7.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T21:15:00Z,0.508,7.7,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T21:30:00Z,1.929,0.9,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T21:30:00Z,2.158,5.87,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T21:30:00Z,6.249,7.13,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T21:30:00Z,4.313,6.04,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T21:30:00Z,4.432,6.87,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-01T22:00:00Z,1.891,0.88,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-01T22:00:00Z,2.121,6.22,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-01T22:00:00Z,6.155,6.26,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-01T22:00:00Z,4.266,6.1,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-01T22:00:00Z,4.242,6.33,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-01T22:00:00Z,1.608,6.93,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-01T22:00:00Z,2.06,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-01T22:00:00Z,2.329,6.14,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-01T22:00:00Z,1.67,7.76,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-01T22:00:00Z,2.607,6.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T22:02:00Z,3.06,4.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T22:05:00Z,2.417,5.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T22:08:00Z,1.897,6.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T22:10:00Z,1.441,6.74,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-01T22:13:00Z,1.008,7.39,1111122 
